carat,cut,color,clarity,depth,table,price,x,y,z,carat_encoded,cut_encoded,color_encoded,clarity_encoded,price_transformed
1.52,Very Good,D,SI2,60.9,59.0,9343,7.35,7.4,4.49,4,3,7,2,6.834173540357621
1.1,Ideal,F,VVS2,61.2,56.0,9343,6.71,6.64,4.08,3,5,5,6,6.834173540357621
1.51,Ideal,I,SI1,62.6,55.0,9344,7.37,7.26,4.58,4,5,2,3,6.8342315066678525
1.94,Very Good,I,SI2,63.1,59.0,9344,8.01,7.89,5.02,4,3,2,2,6.8342315066678525
1.51,Premium,I,SI1,61.7,60.0,9344,7.31,7.27,4.5,4,4,2,3,6.8342315066678525
1.57,Ideal,J,VVS2,61.4,57.0,9346,7.45,7.5,4.59,4,5,1,6,6.834347419431873
1.23,Very Good,F,VS1,60.6,58.0,9346,6.88,6.95,4.19,3,3,5,5,6.834347419431873
1.09,Ideal,E,VS2,60.7,57.0,9346,6.66,6.68,4.05,3,5,6,4,6.834347419431873
1.5,Ideal,F,SI1,62.7,56.0,9347,7.25,7.35,4.58,4,5,5,3,6.834405365888591
1.16,Ideal,F,VS1,61.9,54.0,9348,6.75,6.79,4.19,3,5,5,5,6.834463305730395
1.51,Ideal,I,VS2,61.6,57.0,9352,7.34,7.28,4.5,4,5,2,4,6.834694998977739
1.52,Ideal,I,VS2,62.4,55.0,9352,7.35,7.4,4.6,4,5,2,4,6.834694998977739
1.5,Very Good,I,VS2,60.5,60.0,9354,7.31,7.4,4.45,4,3,2,4,6.834810805949945
1.0,Ideal,F,VVS2,61.9,57.0,9354,6.47,6.42,3.99,3,5,5,6,6.834810805949945
1.29,Premium,G,VS1,62.4,58.0,9354,6.89,6.86,4.29,3,4,4,5,6.834810805949945
1.62,Very Good,E,SI2,60.8,59.0,9355,7.57,7.62,4.62,4,3,6,2,6.834868699528293
1.21,Very Good,G,VVS2,62.9,59.0,9358,6.68,6.74,4.22,3,3,4,6,6.835042340649826
1.52,Ideal,I,SI1,61.4,57.0,9358,7.4,7.43,4.55,4,5,2,3,6.835042340649826
1.54,Ideal,G,SI2,61.7,56.0,9359,7.41,7.44,4.58,4,5,4,2,6.835100207824028
1.07,Ideal,G,IF,61.5,57.0,9361,6.54,6.59,4.04,3,5,4,8,6.835215922381713
1.23,Premium,E,VS2,58.9,59.0,9361,7.05,6.98,4.13,3,4,6,4,6.835215922381713
1.24,Ideal,G,VVS2,61.2,56.0,9362,6.88,6.92,4.22,3,5,4,6,6.835273769768111
1.18,Premium,G,VVS2,59.7,58.0,9366,6.9,6.94,4.13,3,4,4,6,6.835505093398024
1.22,Ideal,H,VVS2,61.7,56.0,9366,6.83,6.87,4.23,3,5,3,6,6.835505093398024
1.52,Good,G,SI1,64.4,59.0,9368,7.18,7.25,4.65,4,2,4,3,6.835620715683942
1.21,Premium,G,VVS2,59.6,60.0,9370,6.89,6.91,4.11,3,4,4,6,6.83573631163267
1.2,Premium,F,VS1,61.6,61.0,9370,6.86,6.81,4.21,3,4,5,5,6.83573631163267
1.27,Premium,G,VS1,61.1,60.0,9371,6.99,7.03,4.28,3,4,4,5,6.835794099734219
1.28,Ideal,G,VS1,62.7,53.0,9372,6.94,6.97,4.36,3,5,4,5,6.835851881255829
1.2,Ideal,G,VVS2,62.2,56.0,9373,6.76,6.81,4.22,3,5,4,6,6.835909656198949
1.5,Premium,F,SI2,61.4,60.0,9374,7.34,7.28,4.49,4,4,5,2,6.8359674245650295
1.23,Ideal,F,VS2,61.7,57.0,9376,6.9,6.94,4.27,3,5,5,4,6.836082941571877
1.6,Ideal,I,SI1,62.0,55.0,9376,7.53,7.59,4.69,4,5,2,3,6.836082941571877
1.25,Very Good,F,VS2,62.5,59.0,9377,6.81,6.89,4.28,3,3,5,4,6.836140690215541
1.11,Premium,F,VVS2,59.2,59.0,9377,6.79,6.82,4.03,3,4,5,6,6.836140690215541
1.15,Ideal,G,VVS1,60.6,56.0,9377,6.83,6.8,4.13,3,5,4,7,6.836140690215541
1.7,Good,J,VS2,62.4,61.0,9380,7.47,7.53,4.68,4,2,1,4,6.836313896724883
1.54,Premium,J,VVS1,62.4,59.0,9383,7.38,7.36,4.6,4,4,1,7,6.836487044132147
1.19,Ideal,G,VVS2,60.8,55.0,9383,6.91,6.9,4.19,3,5,4,6,6.836487044132147
1.5,Very Good,G,SI2,63.1,57.0,9384,7.29,7.25,4.59,4,3,4,2,6.836544746807525
1.71,Premium,I,VS2,62.4,61.0,9384,7.67,7.59,4.76,4,4,2,4,6.836544746807525
1.53,Premium,J,VVS1,61.6,59.0,9384,7.35,7.39,4.54,4,4,1,7,6.836544746807525
1.59,Premium,H,SI2,62.6,59.0,9385,7.42,7.4,4.64,4,4,3,2,6.836602442921791
1.51,Fair,H,SI1,65.4,59.0,9386,7.17,7.11,4.67,4,1,3,3,6.83666013247639
1.52,Very Good,D,SI2,60.6,62.0,9389,7.37,7.42,4.48,4,3,7,2,6.836833161796625
1.53,Very Good,H,SI2,61.2,55.9,9391,7.43,7.46,4.56,4,3,3,2,6.836948481904917
1.54,Ideal,H,SI1,61.1,56.0,9391,7.47,7.42,4.56,4,5,3,3,6.836948481904917
1.51,Ideal,G,SI2,62.3,56.0,9391,7.31,7.37,4.57,4,5,4,2,6.836948481904917
1.5,Good,H,SI1,61.0,59.0,9394,7.31,7.39,4.48,4,2,3,3,6.837121412938403
1.21,Ideal,F,VS2,61.3,56.0,9397,6.86,6.91,4.22,3,5,5,4,6.8372942850517395
1.26,Ideal,G,VS2,60.8,55.0,9399,7.02,7.04,4.28,3,5,4,4,6.837409500413078
1.8,Ideal,H,SI1,62.2,57.0,9399,7.79,7.71,4.82,4,5,3,3,6.837409500413078
1.34,Ideal,G,VS2,61.9,56.0,9401,7.1,7.05,4.38,3,5,4,4,6.83752468961647
1.19,Ideal,G,VVS2,60.9,53.0,9403,6.88,6.92,4.2,3,5,4,6,6.837639852673417
1.56,Ideal,J,VS1,61.9,55.0,9404,7.44,7.46,4.61,4,5,1,5,6.8376974244005675
1.52,Ideal,E,SI2,60.1,57.0,9405,7.49,7.53,4.51,4,5,6,2,6.837754989595416
1.24,Good,G,VS1,60.2,63.0,9405,6.96,6.99,4.2,3,2,4,5,6.837754989595416
1.2,Ideal,G,VVS2,62.2,55.0,9407,6.77,6.81,4.23,3,5,4,6,6.837870100393949
1.6,Ideal,I,SI1,62.4,53.5,9407,7.45,7.5,4.66,4,5,2,3,6.837870100393949
1.57,Very Good,H,VS2,63.4,56.0,9407,7.46,7.4,4.71,4,3,3,4,6.837870100393949
1.32,Ideal,G,VS2,61.1,57.0,9408,7.07,7.13,4.34,3,5,4,4,6.837927646000505
1.5,Ideal,I,VS2,62.6,55.0,9408,7.39,7.31,4.6,4,5,2,4,6.837927646000505
1.5,Premium,F,SI2,60.8,59.0,9408,7.36,7.3,4.46,4,4,5,2,6.837927646000505
1.24,Premium,F,VS2,62.2,58.0,9411,6.89,6.84,4.27,3,4,5,4,6.838100243666539
1.01,Premium,F,VVS1,62.8,58.0,9412,6.39,6.35,4.0,3,4,5,7,6.838157763175449
1.03,Ideal,F,VVS2,62.0,56.0,9413,6.48,6.45,4.01,3,5,5,6,6.838215276163528
1.7,Ideal,J,VS2,62.5,57.0,9414,7.6,7.63,4.76,4,5,1,4,6.838272782632212
1.51,Very Good,I,VVS2,61.9,56.0,9416,7.35,7.38,4.56,4,3,2,6,6.838387776017112
1.57,Ideal,H,SI1,61.8,55.0,9416,7.47,7.51,4.63,4,5,3,3,6.838387776017112
1.51,Very Good,F,SI1,63.2,57.0,9417,7.34,7.23,4.6,4,3,5,3,6.838445262936188
1.21,Premium,F,VS2,62.2,60.0,9419,6.75,6.72,4.19,3,4,5,4,6.838560217234747
1.16,Ideal,G,VVS2,62.2,56.0,9419,6.74,6.7,4.18,3,5,4,6,6.838560217234747
1.53,Premium,J,IF,61.1,58.0,9424,7.41,7.45,4.54,4,4,1,8,6.838847489066854
1.53,Premium,F,SI2,62.7,60.0,9424,7.28,7.34,4.58,4,4,5,2,6.838847489066854
1.2,Ideal,D,VS2,61.4,55.0,9424,6.78,6.87,4.19,3,5,7,4,6.838847489066854
1.65,Ideal,G,VS2,62.2,55.0,9425,7.6,7.57,4.72,4,5,4,4,6.838904923916535
1.7,Ideal,H,SI1,62.2,53.0,9425,7.67,7.6,4.75,4,5,3,3,6.838904923916535
1.55,Very Good,G,SI1,59.8,59.0,9428,7.45,7.47,4.46,4,3,4,3,6.83907718945777
1.77,Premium,J,VS2,59.6,58.0,9428,7.94,7.86,4.71,4,4,1,4,6.83907718945777
1.27,Ideal,G,VS1,59.6,57.0,9431,7.09,7.06,4.22,3,5,4,5,6.839249396517225
1.16,Ideal,F,VS2,61.3,57.0,9432,6.76,6.79,4.15,3,5,5,4,6.839306785881071
1.16,Ideal,F,VS2,61.4,56.0,9432,6.83,6.78,4.18,3,5,5,4,6.839306785881071
1.06,Very Good,F,IF,60.6,56.0,9433,6.62,6.69,4.03,3,3,5,8,6.8393641687526365
2.03,Premium,J,SI2,60.4,59.0,9435,8.15,8.12,4.91,5,4,1,2,6.839478915024619
2.0,Very Good,I,SI2,63.1,56.0,9435,7.98,7.84,5.0,4,3,2,2,6.839478915024619
1.61,Ideal,I,SI1,62.7,55.0,9439,7.48,7.54,4.71,4,5,2,3,6.839708329723781
1.12,Premium,G,IF,61.2,58.0,9440,6.67,6.7,4.09,3,4,4,8,6.839765667189193
1.2,Premium,F,VS2,60.2,60.0,9442,6.91,6.82,4.13,3,4,5,4,6.839880322678694
1.51,Ideal,I,VS2,60.6,56.0,9442,7.44,7.47,4.52,4,5,2,4,6.839880322678694
1.57,Very Good,I,VS2,60.2,58.0,9443,7.51,7.57,4.54,4,3,2,4,6.839937640705624
1.7,Ideal,H,SI2,61.2,56.0,9444,7.71,7.64,4.7,4,5,3,2,6.839994952255894
1.6,Ideal,H,SI2,62.1,56.0,9444,7.51,7.43,4.64,4,5,3,2,6.839994952255894
1.42,Premium,E,SI1,61.1,62.0,9447,7.2,7.17,4.39,4,4,6,3,6.84016684806094
1.13,Ideal,D,VS1,61.4,55.0,9448,6.72,6.74,4.13,3,5,7,5,6.840224133718753
1.52,Ideal,H,SI1,61.3,57.0,9448,7.38,7.32,4.51,4,5,3,3,6.840224133718753
1.21,Premium,F,VS1,60.1,58.0,9448,6.98,6.89,4.17,3,4,5,5,6.840224133718753
1.21,Ideal,E,VS2,60.3,60.0,9449,6.92,6.88,4.16,3,5,6,4,6.840281412906993
1.5,Premium,E,SI2,61.0,58.0,9450,7.35,7.3,4.47,4,4,6,2,6.8403386856270725
1.5,Premium,E,SI2,60.1,60.0,9450,7.42,7.35,4.44,4,4,6,2,6.8403386856270725
1.5,Very Good,E,SI2,63.5,59.0,9450,7.28,7.25,4.61,4,3,6,2,6.8403386856270725
1.43,Very Good,D,SI1,63.5,56.0,9450,7.24,7.09,4.55,4,3,7,3,6.8403386856270725
1.01,Very Good,D,VVS2,63.6,59.0,9451,6.25,6.32,4.0,3,3,7,6,6.840395951880408
1.01,Good,F,IF,62.7,59.0,9451,6.3,6.42,3.99,3,2,5,8,6.840395951880408
1.51,Fair,H,VS2,65.0,64.0,9452,7.1,7.03,4.59,4,1,3,4,6.840453211668414
1.54,Ideal,H,SI2,60.9,56.4,9452,7.43,7.45,4.53,4,5,3,2,6.840453211668414
1.15,Ideal,G,VVS2,61.8,56.0,9457,6.72,6.75,4.16,3,5,4,6,6.840739413677959
1.58,Ideal,I,SI1,62.3,55.0,9457,7.42,7.49,4.64,4,5,2,3,6.840739413677959
1.57,Ideal,I,SI1,62.4,53.6,9460,7.42,7.47,4.64,4,5,2,3,6.84091105739014
1.12,Ideal,F,VVS2,61.4,57.0,9461,6.66,6.69,4.1,3,5,5,6,6.840968259053741
1.35,Ideal,H,VS2,60.8,56.0,9462,7.13,7.17,4.35,3,5,3,4,6.8410254542661315
1.01,Ideal,F,VVS2,63.0,57.0,9463,6.36,6.4,4.02,3,5,5,6,6.8410826430287175
1.51,Very Good,H,SI1,58.5,59.0,9464,7.48,7.6,4.41,4,3,3,3,6.841139825342912
1.04,Ideal,G,VVS2,61.7,56.0,9465,6.5,6.54,4.02,3,5,4,6,6.8411970012101175
1.04,Ideal,G,VVS2,61.5,57.0,9465,6.51,6.54,4.01,3,5,4,6,6.8411970012101175
1.52,Ideal,I,VS2,62.1,59.0,9465,7.3,7.35,4.55,4,5,2,4,6.8411970012101175
1.51,Very Good,I,VS1,61.8,63.0,9467,7.28,7.34,4.52,4,3,2,5,6.841311333609204
1.51,Premium,I,VS1,62.3,60.0,9467,7.28,7.32,4.55,4,4,2,5,6.841311333609204
1.61,Good,G,VS2,63.8,58.0,9467,7.43,7.36,4.72,4,2,4,4,6.841311333609204
1.53,Ideal,G,SI2,62.3,56.0,9468,7.39,7.34,4.59,4,5,4,2,6.8413684901439
1.5,Premium,I,VS2,61.1,60.0,9471,7.33,7.36,4.49,4,4,2,4,6.841539921105464
1.51,Ideal,I,VS2,59.9,56.0,9471,7.49,7.42,4.47,4,5,2,4,6.841539921105464
1.51,Good,I,VVS1,64.0,60.0,9471,7.26,7.21,4.63,4,2,2,7,6.841539921105464
1.23,Premium,F,VS1,60.8,58.0,9471,6.94,6.9,4.21,3,4,5,5,6.841539921105464
1.51,Very Good,F,SI2,63.4,57.0,9471,7.29,7.25,4.61,4,3,5,2,6.841539921105464
1.51,Ideal,F,SI2,62.6,55.0,9471,7.39,7.35,4.61,4,5,5,2,6.841539921105464
1.35,Premium,G,VS2,62.8,59.0,9471,7.04,7.01,4.41,3,4,4,4,6.841539921105464
1.51,Ideal,I,VS2,62.9,53.0,9471,7.37,7.33,4.62,4,5,2,4,6.841539921105464
1.51,Premium,I,VS2,60.9,60.0,9471,7.46,7.33,4.5,4,4,2,4,6.841539921105464
1.51,Premium,F,SI2,59.9,58.0,9471,7.53,7.46,4.49,4,4,5,2,6.841539921105464
1.01,Very Good,F,VVS1,62.8,59.0,9474,6.37,6.43,4.02,3,3,5,7,6.841711294132764
1.51,Very Good,E,SI1,61.8,57.0,9474,7.36,7.43,4.57,4,3,6,3,6.841711294132764
1.51,Very Good,E,SI1,62.9,62.0,9474,7.21,7.31,4.57,4,3,6,3,6.841711294132764
1.59,Premium,I,VS2,59.9,60.0,9474,7.61,7.57,4.55,4,4,2,4,6.841711294132764
2.0,Very Good,G,SI2,63.5,57.0,9475,7.91,7.86,4.99,4,3,4,2,6.841768405607469
1.22,Very Good,E,VS2,60.8,59.0,9475,6.87,6.91,4.19,3,3,6,4,6.841768405607469
1.2,Premium,G,VVS2,59.7,60.0,9475,7.0,6.91,4.15,3,4,4,6,6.841768405607469
1.53,Premium,G,SI1,58.4,59.0,9476,7.62,7.55,4.43,4,4,4,3,6.841825510650652
1.24,Ideal,F,VS2,62.0,57.0,9478,6.83,6.89,4.25,3,5,5,4,6.841939701448053
1.57,Premium,I,VS2,62.2,59.0,9478,7.44,7.42,4.62,4,4,2,4,6.841939701448053
1.5,Premium,I,VS2,62.3,60.0,9479,7.25,7.19,4.5,4,4,2,4,6.841996787205077
1.01,Ideal,E,VVS2,60.0,55.0,9479,6.6,6.56,3.95,3,5,6,6,6.841996787205077
2.04,Very Good,J,SI2,63.4,55.0,9482,8.07,8.04,5.11,5,3,1,2,6.842168005926261
1.52,Ideal,I,VS1,61.4,57.0,9483,7.42,7.38,4.54,4,5,2,5,6.842225065988028
1.01,Ideal,E,VVS2,62.0,56.0,9483,6.43,6.35,4.01,3,5,6,6,6.842225065988028
1.05,Ideal,F,VVS2,61.6,56.0,9483,6.55,6.53,4.03,3,5,5,6,6.842225065988028
1.21,Very Good,G,VVS2,60.4,56.0,9484,6.88,6.92,4.17,3,3,4,6,6.842282119629482
1.1,Premium,F,VS2,60.5,57.0,9486,6.7,6.69,4.05,3,4,5,4,6.8423962076570435
1.0,Very Good,D,VVS2,61.3,58.0,9487,6.37,6.42,3.92,3,3,7,6,6.8424532420459485
1.27,Ideal,G,VS2,61.9,57.0,9489,6.9,6.93,4.28,3,5,4,4,6.842567291580997
1.23,Premium,F,VS1,61.3,60.0,9489,6.94,6.9,4.24,3,4,5,5,6.842567291580997
1.0,Very Good,F,VVS1,61.7,57.0,9492,6.39,6.41,3.95,3,3,5,7,6.842738317797622
1.73,Premium,F,SI2,62.4,60.0,9494,7.6,7.55,4.73,4,4,5,2,6.84285230323436
1.56,Very Good,I,SI1,61.3,57.0,9494,7.48,7.54,4.6,4,3,2,3,6.84285230323436
1.59,Ideal,J,VS1,61.3,57.0,9494,7.5,7.55,4.61,4,5,1,5,6.84285230323436
1.73,Premium,F,SI2,61.5,60.0,9494,7.75,7.66,4.74,4,4,5,2,6.84285230323436
1.22,Very Good,E,VS2,59.5,60.0,9495,6.91,7.0,4.14,3,3,6,4,6.842909286344612
1.02,Very Good,E,VVS1,62.6,56.0,9498,6.35,6.5,4.02,3,3,6,7,6.843080197259623
1.51,Premium,I,VVS2,62.1,58.0,9498,7.32,7.29,4.54,4,4,2,6,6.843080197259623
1.28,Ideal,G,VS1,62.0,57.0,9498,6.97,6.96,4.32,3,5,4,5,6.843080197259623
1.02,Ideal,D,VS2,61.5,56.0,9502,6.46,6.49,3.99,3,5,7,4,6.843307988894917
1.01,Ideal,E,VS1,61.5,56.0,9503,6.45,6.49,3.98,3,5,6,5,6.84336492081575
1.63,Very Good,H,SI2,58.2,62.0,9504,7.77,7.72,4.51,4,3,3,2,6.843421846344168
1.28,Premium,G,VS1,60.9,58.0,9505,7.09,7.01,4.29,3,4,4,5,6.84347876548156
0.33,Ideal,E,VS1,60.0,57.0,625,4.47,4.5,2.69,1,5,6,5,5.228036959214726
0.33,Good,D,VS2,63.5,56.0,625,4.36,4.4,2.78,1,2,7,4,5.228036959214726
0.33,Good,D,VS2,63.6,56.0,625,4.38,4.42,2.8,1,2,7,4,5.228036959214726
0.3,Very Good,H,VVS1,62.3,56.0,626,4.26,4.31,2.67,1,3,3,7,5.229075015483129
0.3,Ideal,H,VS2,61.4,56.0,626,4.33,4.36,2.67,1,5,3,4,5.229075015483129
0.42,Ideal,F,SI2,61.7,54.0,626,4.85,4.87,3.0,1,5,5,2,5.229075015483129
0.38,Ideal,I,SI1,61.6,57.0,626,4.62,4.66,2.86,1,5,2,3,5.229075015483129
0.36,Ideal,D,SI1,62.2,53.0,626,4.57,4.59,2.85,1,5,7,3,5.229075015483129
0.36,Ideal,D,SI1,62.0,54.0,626,4.58,4.61,2.85,1,5,7,3,5.229075015483129
0.42,Premium,I,SI1,62.6,58.0,626,4.76,4.8,2.99,1,4,2,3,5.229075015483129
0.34,Ideal,D,SI1,62.0,56.0,626,4.47,4.5,2.78,1,5,7,3,5.229075015483129
0.34,Ideal,D,SI1,61.2,57.0,626,4.48,4.51,2.75,1,5,7,3,5.229075015483129
0.34,Very Good,D,SI1,62.0,59.0,626,4.42,4.48,2.76,1,3,7,3,5.229075015483129
0.34,Premium,D,SI1,62.7,59.0,626,4.42,4.45,2.78,1,4,7,3,5.229075015483129
0.34,Very Good,D,SI1,59.8,61.0,626,4.5,4.53,2.7,1,3,7,3,5.229075015483129
0.34,Very Good,D,SI1,60.2,60.0,626,4.5,4.54,2.72,1,3,7,3,5.229075015483129
0.31,Ideal,D,VS2,62.1,54.0,626,4.36,4.4,2.72,1,5,7,4,5.229075015483129
0.31,Ideal,E,VS1,60.2,56.0,626,4.39,4.44,2.66,1,5,6,5,5.229075015483129
0.34,Very Good,D,SI1,59.6,61.0,626,4.5,4.53,2.69,1,3,7,3,5.229075015483129
0.34,Ideal,D,SI1,60.4,57.0,626,4.51,4.53,2.73,1,5,7,3,5.229075015483129
0.34,Very Good,D,SI1,62.8,58.0,626,4.44,4.48,2.8,1,3,7,3,5.229075015483129
0.34,Ideal,D,SI1,60.1,57.0,626,4.52,4.56,2.73,1,5,7,3,5.229075015483129
0.34,Very Good,D,SI1,62.8,55.0,626,4.45,4.5,2.81,1,3,7,3,5.229075015483129
0.34,Ideal,D,SI1,61.5,53.0,626,4.51,4.53,2.78,1,5,7,3,5.229075015483129
0.34,Premium,D,SI1,61.2,58.0,626,4.47,4.49,2.74,1,4,7,3,5.229075015483129
0.42,Very Good,I,SI1,61.2,60.0,626,4.78,4.82,2.94,1,3,2,3,5.229075015483129
0.34,Very Good,I,VVS1,61.9,58.0,626,4.43,4.52,2.77,1,3,2,7,5.229075015483129
0.34,Ideal,D,SI1,62.3,57.0,626,4.44,4.48,2.78,1,5,7,3,5.229075015483129
0.34,Very Good,D,SI1,59.6,59.0,626,4.55,4.57,2.72,1,3,7,3,5.229075015483129
0.34,Ideal,D,SI1,62.7,56.0,626,4.45,4.48,2.8,1,5,7,3,5.229075015483129
1.04,Premium,F,VVS2,61.6,59.0,9505,6.53,6.49,4.01,3,4,5,6,6.84347876548156
1.11,Ideal,G,VVS2,61.6,57.0,9507,6.7,6.74,4.14,3,5,4,6,6.843592584588832
1.73,Very Good,J,VS2,60.9,59.0,9510,7.72,7.76,4.71,4,3,1,4,6.843763265351786
1.51,Premium,H,SI1,62.0,58.0,9511,7.38,7.34,4.56,4,4,3,3,6.843820146172204
1.51,Very Good,I,VS1,63.1,53.0,9513,7.34,7.25,4.6,4,3,2,5,6.843933888670508
1.24,Premium,F,VS2,62.4,60.0,9513,6.83,6.8,4.25,3,4,5,4,6.843933888670508
1.51,Very Good,E,SI2,63.4,59.0,9513,7.26,7.19,4.58,4,3,6,2,6.843933888670508
1.51,Very Good,E,SI2,63.1,58.0,9513,7.31,7.28,4.6,4,3,6,2,6.843933888670508
1.51,Premium,E,SI2,61.1,60.0,9513,7.37,7.27,4.47,4,4,6,2,6.843933888670508
1.51,Ideal,E,SI2,62.9,57.0,9513,7.29,7.23,4.57,4,5,6,2,6.843933888670508
1.51,Premium,I,VS1,63.0,59.0,9513,7.3,7.28,4.59,4,4,2,5,6.843933888670508
1.5,Very Good,G,SI1,62.2,58.0,9515,7.21,7.28,4.51,4,3,4,3,6.844047605654683
1.14,Ideal,E,VS2,62.4,55.0,9516,6.71,6.64,4.17,3,5,6,4,6.8441044545824345
1.57,Ideal,J,VVS2,61.4,57.0,9516,7.5,7.45,4.59,4,5,1,6,6.8441044545824345
1.18,Premium,G,VS2,61.5,58.0,9516,6.87,6.79,4.2,3,4,4,4,6.8441044545824345
1.5,Very Good,I,VS1,62.7,59.0,9519,7.19,7.26,4.53,4,3,2,5,6.844274963124971
1.39,Ideal,D,SI1,61.9,52.0,9519,7.24,7.25,4.48,3,5,7,3,6.844274963124971
1.02,Ideal,F,VVS2,61.1,56.3,9521,6.48,6.52,3.97,3,5,5,6,6.8443886036332335
1.61,Ideal,G,VS2,62.2,56.0,9521,7.57,7.5,4.69,4,5,4,4,6.8443886036332335
1.5,Very Good,H,SI1,61.6,57.0,9523,7.26,7.35,4.5,4,3,3,3,6.844502218671659
1.19,Ideal,G,VVS2,60.8,59.0,9524,6.84,6.81,4.15,3,5,4,6,6.8445590166431405
1.13,Premium,G,IF,61.2,59.0,9525,6.71,6.78,4.13,3,4,4,8,6.844615808251307
1.23,Ideal,G,VVS2,61.0,55.0,9525,6.93,6.95,4.23,3,5,4,6,6.844615808251307
1.62,Premium,E,SI2,61.8,59.0,9526,7.55,7.52,4.66,4,4,6,2,6.844672593497541
1.16,Ideal,G,VVS1,62.0,57.0,9526,6.72,6.74,4.17,3,5,4,7,6.844672593497541
1.62,Premium,E,SI2,60.8,59.0,9526,7.62,7.57,4.62,4,4,6,2,6.844672593497541
1.62,Good,I,VS1,59.6,65.0,9526,7.69,7.59,4.55,4,2,2,5,6.844672593497541
1.75,Premium,H,VS2,61.5,58.0,9526,7.75,7.69,4.75,4,4,3,4,6.844672593497541
1.52,Premium,H,SI1,62.1,59.0,9527,7.29,7.36,4.55,4,4,3,3,6.844729372383222
1.52,Premium,H,SI1,61.0,58.0,9527,7.39,7.44,4.52,4,4,3,3,6.844729372383222
1.2,Very Good,E,VS2,60.6,56.0,9529,6.85,6.87,4.16,3,3,6,4,6.844842911078447
1.55,Ideal,G,SI2,60.7,55.0,9530,7.54,7.51,4.57,4,5,4,2,6.844899670890753
1.52,Ideal,G,SI1,60.7,57.0,9530,7.38,7.41,4.49,4,5,4,3,6.844899670890753
1.54,Ideal,G,SI2,61.7,56.0,9530,7.44,7.41,4.58,4,5,4,2,6.844899670890753
1.07,Ideal,G,IF,61.5,57.0,9532,6.59,6.54,4.04,3,5,4,8,6.845013171451631
1.5,Very Good,I,VS2,63.3,55.0,9533,7.3,7.26,4.61,4,3,2,4,6.8450699122029635
1.5,Ideal,I,VS1,62.8,57.0,9533,7.24,7.28,4.56,4,5,2,5,6.8450699122029635
1.5,Ideal,I,VS1,60.5,56.0,9533,7.38,7.46,4.49,4,5,2,5,6.8450699122029635
1.52,Ideal,F,SI2,62.5,57.0,9533,7.36,7.32,4.59,4,5,5,2,6.8450699122029635
1.18,Premium,G,VVS2,59.7,58.0,9537,6.94,6.9,4.13,3,4,4,6,6.845296811713042
1.13,Very Good,F,VVS2,59.6,59.0,9539,6.82,6.87,4.08,3,3,5,6,6.8454102233901954
1.51,Good,E,SI1,65.5,56.0,9539,7.12,7.16,4.68,4,2,6,3,6.8454102233901954
1.76,Ideal,I,SI2,61.2,55.0,9540,7.76,7.79,4.76,4,5,2,2,6.845466919714114
1.9,Very Good,J,SI1,59.2,58.0,9540,8.1,8.21,4.83,4,3,1,3,6.845466919714114
1.3,Ideal,G,VS2,62.3,55.0,9540,7.0,6.93,4.34,3,5,4,4,6.845466919714114
1.52,Ideal,J,VVS2,62.6,58.0,9541,7.32,7.34,4.59,4,5,1,6,6.845523609696761
1.21,Premium,E,VS1,60.8,59.0,9541,6.86,6.82,4.16,3,4,6,5,6.845523609696761
1.21,Premium,G,VVS2,59.6,60.0,9541,6.91,6.89,4.11,3,4,4,6,6.845523609696761
1.21,Premium,G,VVS2,58.5,58.0,9541,7.06,6.95,4.1,3,4,4,6,6.845523609696761
1.42,Good,F,VS2,63.7,57.0,9542,7.08,6.99,4.48,4,2,5,4,6.845580293339507
1.08,Ideal,D,VS1,61.1,56.0,9545,6.59,6.63,4.04,3,5,7,5,6.845750306242082
1.23,Ideal,F,VS2,61.7,57.0,9547,6.94,6.9,4.27,3,5,5,4,6.845863616502804
1.06,Ideal,F,VVS2,61.3,57.0,9547,6.56,6.59,4.03,3,5,5,6,6.845863616502804
1.27,Ideal,F,VS2,61.0,59.0,9547,6.96,6.98,4.25,3,5,5,4,6.845863616502804
1.6,Ideal,H,SI1,62.7,56.0,9548,7.51,7.39,4.67,4,5,3,3,6.845920262134978
1.5,Very Good,E,SI2,62.1,59.0,9548,7.26,7.33,4.53,4,3,6,2,6.845920262134978
1.28,Ideal,D,SI1,61.5,55.0,9548,7.01,7.05,4.32,3,5,7,3,6.845920262134978
1.11,Premium,F,VVS2,59.2,59.0,9548,6.82,6.79,4.03,3,4,5,6,6.845920262134978
2.0,Fair,H,SI2,68.7,55.0,9549,7.9,7.67,5.35,4,1,3,2,6.8459769014368606
1.02,Premium,F,VVS1,62.6,59.0,9550,6.41,6.36,4.0,3,4,5,7,6.846033534409817
1.72,Premium,H,SI1,62.2,59.0,9551,7.62,7.55,4.72,4,4,3,3,6.846090161055216
1.72,Premium,H,SI1,62.0,57.0,9551,7.67,7.63,4.74,4,4,3,3,6.846090161055216
1.49,Very Good,H,VS2,62.7,60.0,9552,7.24,7.31,4.56,4,3,3,4,6.84614678137443
1.52,Very Good,F,SI2,62.1,58.0,9552,7.26,7.34,4.53,4,3,5,2,6.84614678137443
1.04,Ideal,E,VVS2,62.0,58.0,9552,6.54,6.46,4.03,3,5,6,6,6.84614678137443
